,algorithm,data_group,dataset,EQ NB,random_state,target_noise,true_model,# EVALUATIONS,STARTED,FINISHED,symbolic_error,symbolic_fraction,symbolic_error_is_zero,symbolic_error_is_constant,symbolic_fraction_is_constant,sympy_exception,symbolic_solution,symbolic_model,model_size,simplified_symbolic_model,simplified_complexity,mse_test,mae_test,r2_test,r2_zero_test,accuracy_solution
137,PhySO,Feynman,feynman_I_29_16,28,2,0.01,1.41*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,990592,True,True,-(-theta1 + theta2)**0.5*(0.5660400390625*x1 + 0.57*x2) + 1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5/((-theta1 + theta2)**0.5*(0.5660400390625*x1 + 0.57*x2)),False,False,False,,False,0.737141202234307*(-theta1 + theta2)**0.5*(0.767596001621746*x1 + 0.77289940317669*x2),16,(-theta1 + theta2)**0.5*(0.566*x1 + 0.57*x2),15,inf,inf,0.0,0.0,False
138,PhySO,Feynman,feynman_I_29_16,28,3,0.01,1.41*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,990280,True,True,-(x1 + 1.110107421875*x2)*(0.5550537109375*(theta1 - theta2)**0.5 - 0.02099609375) + 1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5/((x1 + 1.110107421875*x2)*(0.5550537109375*(theta1 - theta2)**0.5 - 0.02099609375)),False,False,False,,False,(x1 + 1.11021528217479*x2)*(0.555107641087395*(theta1 - theta2)**0.5 - 0.0212321722028272),17,(x1 + 1.11*x2)*(0.555*(theta1 - theta2)**0.5 - 0.021),17,inf,inf,0.0,0.0,False
139,PhySO,Feynman,feynman_I_29_16,28,4,0.01,1.41*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,991168,True,True,-x1**0.5*x2**0.5*(theta1 - theta2 - 0.00299072265625)**0.5 + 1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5/(x1**0.5*x2**0.5*(theta1 - theta2 - 0.00299072265625)**0.5),False,False,False,,False,x1**0.5*x2**0.5*(theta1 - theta2 - 0.0032797580216806)**0.5,15,x1**0.5*x2**0.5*(theta1 - theta2 - 0.00299)**0.5,15,inf,inf,0.0,0.0,False
140,PhySO,Feynman,feynman_I_30_3,29,0,0.01,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),993892,True,True,-0.7239990234375*Int_0*(0.548*cos(n*theta) - 1)**2 - 2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1),-2.76220703125*sin(n*theta/2)**2/((cos(theta) - 1)*(0.548*cos(n*theta) - 1.0)**2),False,False,False,,False,0.724215992963375*Int_0*(0.548088892654336*cos(n*theta) - 1)**2,13,0.724*Int_0*(0.548*cos(n*theta) - 1.0)**2,13,2.4455263425811666,0.9746517083762558,0.6423548432424296,0.6444824469625886,False
141,PhySO,Feynman,feynman_I_30_3,29,1,0.01,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),992688,True,True,-3.455078125*Int_0*cos(n*theta + 3.11)/theta**2.5 - Int_0 - 2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1),-2*theta**2.5*sin(n*theta/2)**2/((theta**2.5 + 3.455078125*cos(n*theta + 3.11))*(cos(theta) - 1)),False,False,False,,False,3.45472465877621*Int_0*cos(n*theta + 3.11002705265172)/theta**2.5 + Int_0,14,3.46*Int_0*cos(n*theta + 3.11)/theta**2.5 + Int_0,14,2.771247735562008,1.2867761375067253,0.5933597293264898,0.5995338145753218,False
142,PhySO,Feynman,feynman_I_30_3,29,2,0.01,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),993897,True,True,-0.6490478515625*Int_0*exp(-cos(n*(theta - 0.016))) - 2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1),-3.08*exp(cos(n*(theta - 0.016)))*sin(n*theta/2)**2/(cos(theta) - 1),False,False,False,,False,0.649098872527091*Int_0*exp(-cos(n*(0.0155692005049696 - theta))),14,0.649*Int_0*exp(-cos(n*(theta - 0.016))),12,2.562871416297623,1.0146348443670783,0.6254799017528966,0.6229231306050633,False
143,PhySO,Feynman,feynman_I_30_3,29,3,0.01,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),992251,True,True,-0.655029296875*Int_0*exp(cos(n*theta - 3.09)) - 2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1),-3.05322265625*exp(-cos(n*theta - 3.09))*sin(n*theta/2)**2/(cos(theta) - 1),False,False,False,,False,0.654550417811011*Int_0*exp(cos(n*theta - 3.09058778605517)),10,0.655*Int_0*exp(cos(n*theta - 3.09)),10,2.5750084418539583,1.0129041513544164,0.6235265451740519,0.6241115273063502,False
144,PhySO,Feynman,feynman_I_30_3,29,4,0.01,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),990470,True,True,-2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1) - Int_0*exp(-1.39*cos(0.997*n*theta))/theta,-2*theta*exp(1.39*cos(0.997*n*theta))*sin(n*theta/2)**2/(cos(theta) - 1),False,False,False,,False,Int_0*exp(-1.39193495480437*cos(0.997484165231637*n*theta))/theta,13,Int_0*exp(-1.39*cos(0.997*n*theta))/theta,13,1.9628452026052448,0.8753499649939362,0.7157847386518529,0.7203181200572254,False
145,PhySO,Feynman,feynman_I_32_5,31,0,0.01,0.053*a**2*q**2/(c**3*epsilon),58,True,False,0,1,True,True,True,,True,0.0530563612550885*a**2*q**2/(c**3*epsilon),14,0.053*a**2*q**2/(c**3*epsilon),14,5.156781374172629e-09,2.4069128542761446e-05,0.9999999911114795,0.9999999911542533,True
146,PhySO,Feynman,feynman_I_32_5,31,1,0.01,0.053*a**2*q**2/(c**3*epsilon),20,True,False,0,1,True,True,True,,True,0.0530603087386955*a**2*q**2/(c**3*epsilon),14,0.053*a**2*q**2/(c**3*epsilon),14,1.846532401512239e-08,4.495824795114334e-05,0.9999999699647368,0.9999999701400684,True
147,PhySO,Feynman,feynman_I_32_5,31,2,0.01,0.053*a**2*q**2/(c**3*epsilon),64,True,False,0.106*a**2*q**2/(c**3*epsilon),-1,False,False,True,,True,-0.0530585386038373*a**2*q**2/(c**3.0*epsilon**1.0),14,-0.053*a**2*q**2/(c**3*epsilon),14,2.8924936907075507,0.5432866802657232,-3.473325507814364,0.0,False
148,PhySO,Feynman,feynman_I_32_5,31,3,0.01,0.053*a**2*q**2/(c**3*epsilon),36,True,False,0.106*a**2*q**2/(c**3*epsilon),-1,False,False,True,,True,-0.0530480735824295*a**2*q**2/(c**3.0*epsilon),14,-0.053*a**2*q**2/(c**3*epsilon),14,2.7174355702933384,0.5514303467567827,-3.4982672142802684,0.0,False
149,PhySO,Feynman,feynman_I_32_5,31,4,0.01,0.053*a**2*q**2/(c**3*epsilon),8,True,False,0,1,True,True,True,,True,0.0530588875993165*a**2*q**2/(c**3*epsilon**1.0),14,0.053*a**2*q**2/(c**3*epsilon),14,1.3539487882106066e-08,3.7169973484884964e-05,0.9999999792097696,0.9999999791833641,True
150,PhySO,Feynman,feynman_I_32_17,32,0,0.01,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,991033,True,True,4.189453125*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2 - 145.65625*Ef**2*c*epsilon*r**2*exp(-2.83*omega_0/omega),0.029*omega**4*exp(2.83*omega_0/omega)/(omega**2 - omega_0**2)**2,False,False,False,,False,145.670909391176*Ef**2*c*epsilon*r**2*exp(-2.83336613453137*omega_0/omega),17,146.0*Ef**2*c*epsilon*r**2*exp(-2.83*omega_0/omega),17,0.31256516527259565,0.3678639171323413,0.9852736829666672,0.9856663832310982,False
151,PhySO,Feynman,feynman_I_32_17,32,1,0.01,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,991594,True,True,4.189453125*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2 - 4.1201171875*Ef**2*epsilon*omega**5*r**3/omega_0**4,1.02*c*omega_0**4/(omega*r*(omega**2 - omega_0**2)**2),False,False,False,,False,4.1200582978851*Ef**2*epsilon*omega**5*r**3/omega_0**4,15,4.12*Ef**2*epsilon*omega**5*r**3/omega_0**4,15,2.3446744139299542,0.688971568980342,0.8900103287676621,0.8932197120417026,False
152,PhySO,Feynman,feynman_I_32_17,32,2,0.01,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,990067,True,True,,,,,,LowReward,False,0.149915580110917*Ef**2*epsilon*omega*r**3,10,0.15*Ef**2*epsilon*omega*r**3,10,16.60383192712614,2.2960333788387577,0.23184894510297382,0.23518048687256332,False
153,PhySO,Feynman,feynman_I_32_17,32,3,0.01,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,990055,True,True,4.189453125*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2 - 0.17401123046875*Ef**2*epsilon*r**3*(3.3681640625*omega - omega_0),24.1*c*omega**4/(r*(3.3681640625*omega - omega_0)*(omega**2 - omega_0**2)**2),False,False,False,,False,-0.174058753181266*Ef**2*epsilon*r**3*(-3.36849310388392*omega + omega_0),14,0.174*Ef**2*epsilon*r**3*(3.37*omega - omega_0),16,8.75010934232384,1.5006234876469076,0.5898787907415539,0.5911633389242579,False
154,PhySO,Feynman,feynman_I_32_17,32,4,0.01,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,991470,True,True,4.189453125*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2 + 1.02294921875*Ef**2*c*epsilon*omega**2*r**2/(omega_0*(omega - omega_0)),-4.09*omega**2*omega_0*(omega - omega_0)/(omega**2 - omega_0**2)**2,False,False,False,,False,-1.022583834575*Ef**2*c*epsilon*omega**2*r**2/(omega_0*(omega - omega_0)),23,-1.02*Ef**2*c*epsilon*omega**2*r**2/(omega_0*(omega - omega_0)),23,3.92527556861842,1.314908539260538,0.8220675114167217,0.8252453082058802,False
155,PhySO,Feynman,feynman_I_34_8,33,0,0.01,B*q*v/p,990311,True,True,0,1,True,True,True,,True,0.999987513631869*B*q*v/p,8,B*q*v/p,7,3.4301244705946794e-08,0.00013578568080985714,0.9999999996649508,0.9999999996650824,True
156,PhySO,Feynman,feynman_I_34_8,33,1,0.01,B*q*v/p,745833,True,False,0,1,True,True,True,,True,1.0002845190419*B*q*v/p,8,B*q*v/p,7,1.7889176402096446e-05,0.0031045756480425285,0.999999825491421,0.9999998252071612,True
157,PhySO,Feynman,feynman_I_34_8,33,2,0.01,B*q*v/p,990319,True,True,0,1,True,True,True,,True,0.999999015096129*B*q*v/p,8,B*q*v/p,7,2.1626181790486215e-10,1.0704511934945158e-05,0.9999999999979206,0.999999999997911,True
158,PhySO,Feynman,feynman_I_34_8,33,3,0.01,B*q*v/p,990050,True,True,0,1,True,True,True,,True,0.999991137381644*B*q*v/p,8,B*q*v/p,7,1.7705204977012106e-08,9.645362707736182e-05,0.9999999998305248,0.9999999998308149,True
159,PhySO,Feynman,feynman_I_34_8,33,4,0.01,B*q*v/p,990520,True,True,0,1,True,True,True,,True,0.9999995694266*B*q*v/p,8,B*q*v/p,7,4.125632414603125e-11,4.677966846111543e-06,0.9999999999995999,0.9999999999996003,True
160,PhySO,Feynman,feynman_I_34_1,34,0,0.01,c*omega_0/(c - v),991143,True,True,0,1,True,True,True,,True,omega_0*((1 - 0.999720687312435*v/c)**(-1.00062454315871) + 0.999720687312436) - omega_0,18,c*omega_0/(c - v),10,2.9181190044807887e-07,0.000472235061597585,0.9999999084715274,0.9999999088243716,True
161,PhySO,Feynman,feynman_I_34_1,34,1,0.01,c*omega_0/(c - v),993477,True,True,2*c*omega_0/(c - v),-1,False,False,True,,True,c**1.00108150825648*omega_0/(-c + 0.999151460781876*v)**1.00108150825648,14,c**1.0*omega_0/(-c + v)**1.0,12,inf,inf,0.0,0.0,False
162,PhySO,Feynman,feynman_I_34_1,34,2,0.01,c*omega_0/(c - v),992890,True,True,0,1,True,True,True,,True,omega_0 + 1/(1.0007177466284*c/(omega_0*v) - 1.0013849511393/omega_0),19,omega_0*(c - 0.000977*v)/(c - 1.0*v),14,2.577969979276915e-07,0.0004438313768265496,0.9999999205714863,0.9999999202655883,True
163,PhySO,Feynman,feynman_I_34_1,34,3,0.01,c*omega_0/(c - v),938448,True,False,0,1,True,True,True,,True,omega_0/(0.999852048327916 - 0.99956582375282*v/c),12,c*omega_0/(c - v),10,1.803247201582274e-07,0.0002983299774575125,0.9999999410755155,0.9999999413305658,True
164,PhySO,Feynman,feynman_I_34_1,34,4,0.01,c*omega_0/(c - v),755509,True,False,0.00201*omega_0*v/(c - v),c/(c - 0.00201*v),True,True,True,,True,-0.997629519133378*omega_0*v/(-0.99936674481523*c + v) + 1.000633656451*omega_0,15,omega_0*(c - 0.00195*v)/(c - v),14,7.101318203858374e-07,0.0006861620988766997,0.9999997795569773,0.9999997754784339,True
165,PhySO,Feynman,feynman_I_34_14,35,0,0.01,omega_0*(c + v)/(c**2 - v**2)**0.5,991525,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 - 1.4150390625*omega_0*(v/(c - 1.001953125*v) + 0.5)**0.5,0.707*(c + v)/((c**2 - v**2)**0.5*(v/(c - 1.001953125*v) + 0.5)**0.5),False,False,False,,False,omega_0**0.5*(1.41471524738965*(0.499645443799417*omega_0 + omega_0/(1.00141973475107*c/v - 1.00203669599138))**0.5),24,1.42*omega_0**1.0*(v/(1.0*c - 1.0*v) + 0.5)**0.5,20,1.4257019501950426e-07,0.0003429304987940846,0.9999999452834268,0.9999999457255369,True
166,PhySO,Feynman,feynman_I_34_14,35,1,0.01,omega_0*(c + v)/(c**2 - v**2)**0.5,991323,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 + omega_0*log(1.27*I*exp(0.276*v/c) - 1.65),(-c - v)/((c**2 - v**2)**0.5*log(1.27*I*exp(0.276*v/c) - 1.65)),False,False,False,,False,-omega_0*log((1.28530942426426*I)*exp(0.275530819909873*v/c) - 1.65202031610252),17,-omega_0*log(1.28*I*exp(0.276*v/c) - 1.65),16,45.22159274849244,6.24507122183982,-16.295341115989995,0.0,False
167,PhySO,Feynman,feynman_I_34_14,35,2,0.01,omega_0*(c + v)/(c**2 - v**2)**0.5,992500,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 - 1.4140625*omega_0*(-v/(c - v) - 0.5)**0.5,0.999893182771602*(c + v)**0.5/((-1/(c - v))**0.5*(c**2 - v**2)**0.5),False,False,False,,False,omega_0**0.5*(1.41396870676679*(omega_0*v/(-c + v) - 0.500173184035716*omega_0)**0.5),22,1.41*omega_0**1.0*(-v/(c - v) - 0.5)**0.5,19,inf,inf,0.0,0.0,False
168,PhySO,Feynman,feynman_I_34_14,35,3,0.01,omega_0*(c + v)/(c**2 - v**2)**0.5,991747,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 + omega_0*(log(exp(0.271*v/c) - 1.28) + 0.27099609375),(-c - v)/((c**2 - v**2)**0.5*(log(exp(0.271*v/c) - 1.28) + 0.27099609375)),False,False,False,,False,-omega_0*(log(exp(0.270634753977276*v/c) - 1.27982608216054) + 0.270634753977276),15,-omega_0*(log(exp(0.271*v/c) - 1.28) + 0.271),15,inf,inf,0.0,0.0,False
169,PhySO,Feynman,feynman_I_34_14,35,4,0.01,omega_0*(c + v)/(c**2 - v**2)**0.5,991446,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 + 0.8499755859375*omega_0*log(0.308 - 0.354*v/c),-1.18*(c + v)/((c**2 - v**2)**0.5*log(0.308 - 0.354*v/c)),False,False,False,,False,-0.850125698416871*omega_0*log(0.307550515463125 - 0.354162337677032*v/c),12,-0.85*omega_0*log(0.308 - 0.354*v/c),12,1.3473297872713287e-06,0.000772173887873373,0.9999994626473458,0.9999994842272005,True
170,PhySO,Feynman,feynman_I_34_27,36,0,0.01,0.159*h*omega,990308,True,True,0,1,True,True,True,,True,0.159129184016926*h*omega,4,0.159*h*omega,4,7.093354512459042e-08,0.00023161344076006384,0.9999998914402792,0.9999998914341713,True
171,PhySO,Feynman,feynman_I_34_27,36,1,0.01,0.159*h*omega,803989,True,False,0,1,True,True,True,,True,0.159214447080395*h*omega,4,0.159*h*omega,4,3.800758327216916e-07,0.0005358890688905086,0.9999994206259687,0.9999994227431775,True
172,PhySO,Feynman,feynman_I_34_27,36,2,0.01,0.159*h*omega,590682,True,False,0,1,True,True,True,,True,0.159150542774289*h*omega,4,0.159*h*omega,4,2.0734740185825933e-09,3.955157761858302e-05,0.9999999968329014,0.9999999968455452,True
173,PhySO,Feynman,feynman_I_34_27,36,3,0.01,0.159*h*omega,991246,True,True,0,1,True,True,True,,True,0.159078249607168*h*omega,4,0.159*h*omega,4,6.337225029320058e-07,0.0006899762236929532,0.9999990388013945,0.9999990377434557,True
174,PhySO,Feynman,feynman_I_34_27,36,4,0.01,0.159*h*omega,991513,True,True,0,1,True,True,True,,True,0.159165989117548*h*omega,4,0.159*h*omega,4,1.3083540657570532e-08,9.979762015780222e-05,0.9999999799750678,0.9999999800074428,True
175,PhySO,Feynman,feynman_I_37_4,37,0,0.01,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,997527,True,True,1.0*(2.0*I1**0.5*I2**1.5 - 0.123870849609375*I1**2 - 3.96668243408203*I1*I2 + 2.0*I1**1.5*I2**0.5)*cos(delta)/(I1 + I2),(I1 + I2)*(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(30.75*I1*(0.0040283203125*I1 + 0.129*I2)*cos(delta) + (I1 + I2)**2),False,False,False,,False,61.5001028961273*I1*(0.125416253539954*I2/(2*I1 + 2*I2) + 0.0020392852635024)*cos(delta) + I1 + I2,22,(30.8*I1*(0.00403*I1 + 0.129*I2)*cos(delta) + (I1 + I2)**2)/(I1 + I2),24,0.027389868646814735,0.10396964874548904,0.9967243842836078,0.9966795112953736,False
176,PhySO,Feynman,feynman_I_37_4,37,1,0.01,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,993113,True,True,2*I1**0.5*I2**0.5*cos(delta) - 0.844970703125*cos(delta)/(0.204986572265625/I2 + 0.204986572265625/I1),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(I1 + I2 + 0.844970703125*cos(delta)/(0.204986572265625/I2 + 0.204986572265625/I1)),False,False,False,,False,I1 + I2 - 0.84531525676879*cos(delta)/(-0.205323815634048/I2 - 0.205323815634048/I1),20,I1 + I2 + 0.845*cos(delta)/(0.205/I2 + 0.205/I1),20,0.03134947443798344,0.11236205058796642,0.9963345240602413,0.9962793028675195,False
177,PhySO,Feynman,feynman_I_37_4,37,2,0.01,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,990066,True,True,I1**0.5*I2**0.5*(2*delta**0.5 - 1.991943359375*(delta + 0.02398681640625)**0.5)*cos(delta)/delta**0.5,(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(1.991943359375*I1**0.5*I2**0.5*(delta + 0.02398681640625)**0.5*cos(delta)/delta**0.5 + I1 + I2),False,False,False,,False,1.99208448796874*I1**0.5*I2**0.5*(delta + 0.0238729666699381)**0.5*cos(delta)/delta**0.5 + I1 + I2,21,1.99*I1**0.5*I2**0.5*(delta + 0.024)**0.5*cos(delta)/delta**0.5 + I1 + I2,21,3.059686172202968e-05,0.0036870255467210226,0.999996263708534,0.9999962493090678,True
178,PhySO,Feynman,feynman_I_37_4,37,3,0.01,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,992715,True,True,(2*I1**0.5*I2**0.5 - 0.9630126953125*I1 - 0.9630126953125*I2)*cos(delta),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(I1 + I2 + 0.9630126953125*(I1 + I2)*cos(delta)),False,False,False,,False,I1 + I2 + 0.96266539490872*(0.0005772831332658*I1*delta + I1 + I2)*cos(delta),14,I1 + I2 + 0.963*(I1 + I2)*cos(delta),10,0.038279403583884895,0.12547026229809585,0.9954125990260794,0.9952567472210255,False
179,PhySO,Feynman,feynman_I_37_4,37,4,0.01,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,995848,True,True,(2*I1**0.5*I2**0.5 - 0.9599609375*I1 - 0.9599609375*I2)*cos(delta),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(I1 + I2 + 0.9599609375*(I1 + I2)*cos(delta)),False,False,False,,False,I1 + I2 + (I1 + I2)*(0.0009200963664793*delta + 0.960125732230484)*cos(delta),14,I1 + I2 + 0.96*(I1 + I2)*cos(delta),10,0.038241026352263646,0.12554673069110667,0.9953291525960962,0.9953943918671475,False
180,PhySO,Feynman,feynman_I_38_12,38,0,0.01,0.318*epsilon*h**2/(m*q**2),990587,True,True,0,1,True,True,True,,True,0.318278904087463*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,2.576956213327299e-08,7.78187655557745e-05,0.9999999875687836,0.9999999876287178,True
181,PhySO,Feynman,feynman_I_38_12,38,1,0.01,0.318*epsilon*h**2/(m*q**2),990189,True,True,0,1,True,True,True,,True,0.318365193305702*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,7.9673525080115e-08,0.00013795390981573277,0.999999960593662,0.9999999605267081,True
182,PhySO,Feynman,feynman_I_38_12,38,2,0.01,0.318*epsilon*h**2/(m*q**2),990463,True,True,0,1,True,True,True,,True,0.318386898965686*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,1.6368615397851848e-07,0.00019125982876310282,0.9999999239925459,0.9999999236582244,True
183,PhySO,Feynman,feynman_I_38_12,38,3,0.01,0.318*epsilon*h**2/(m*q**2),990891,True,True,0,1,True,True,True,,True,0.318277402274489*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,2.8140299778380168e-08,8.040333073992982e-05,0.9999999864186889,0.9999999864518142,True
184,PhySO,Feynman,feynman_I_38_12,38,4,0.01,0.318*epsilon*h**2/(m*q**2),990883,True,True,0,1,True,True,True,,True,0.318330187049919*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,1.0718954665506258e-08,5.118447908648214e-05,0.9999999946882543,0.9999999946812271,True
185,PhySO,Feynman,feynman_I_39_1,39,0,0.01,1.5*V*pr,990688,True,True,0,1,True,True,True,,True,1.49975623478175*V*pr,4,1.5*V*pr,4,6.347958221166018e-06,0.002193827348086842,0.9999998906648497,0.9999998906858155,True
186,PhySO,Feynman,feynman_I_39_1,39,1,0.01,1.5*V*pr,991500,True,True,0,1,True,True,True,,True,1.50007596019526*V*pr,4,1.5*V*pr,4,6.151003244992548e-07,0.0006833214390611212,0.9999999893856495,0.9999999893812992,True
187,PhySO,Feynman,feynman_I_39_1,39,2,0.01,1.5*V*pr,990664,True,True,0,1,True,True,True,,True,1.49988989411844*V*pr,4,1.5*V*pr,4,1.3013348693130137e-06,0.0009920326126378728,0.99999997773358,0.9999999776759786,True
188,PhySO,Feynman,feynman_I_39_1,39,3,0.01,1.5*V*pr,990271,True,True,0,1,True,True,True,,True,pr*(1.4992765878661*V - 0.00162774217229584*I*V/sinh(pi)),14,1.5*V*pr,4,5.6029887196221553e-05,0.006496622833112503,0.9999990329165807,0.9999990369242856,True
189,PhySO,Feynman,feynman_I_39_1,39,4,0.01,1.5*V*pr,989527,True,False,0,1,True,True,True,,True,1.49901643929212*V*pr,4,1.5*V*pr,4,0.0001031823900461563,0.008838399843466382,0.9999982213530564,0.9999982190359613,True
190,PhySO,Feynman,feynman_I_39_11,40,0,0.01,V*pr/(gamma - 1),860059,True,False,0,1,True,True,True,,True,0.999980404353479*V*pr/(0.999980407474391*gamma - 1)**1.0001592925056,11,V*pr/(gamma - 1),8,2.540196428168482e-07,0.0004205640560482862,0.9999999727561787,0.9999999723770333,True
191,PhySO,Feynman,feynman_I_39_11,40,1,0.01,V*pr/(gamma - 1),845461,True,False,0,1,True,True,True,,True,1.00008852989255*V*pr/log(0.367948875654006*exp(gamma)),11,V*pr/(gamma - 1.0),8,6.837285601517945e-08,0.00014240144021046992,0.9999999928084898,0.9999999927925177,True
192,PhySO,Feynman,feynman_I_39_11,40,2,0.01,V*pr/(gamma - 1),828178,True,False,0,1,True,True,True,,True,V*pr*exp(-0.0004872043578836*log(gamma)/gamma)/(gamma - 1.00016222045954),16,V*pr/(gamma - 1),8,1.7350914842606136e-07,0.0003553679659842441,0.9999999816258905,0.9999999814750982,True
193,PhySO,Feynman,feynman_I_39_11,40,3,0.01,V*pr/(gamma - 1),654474,True,False,0,1,True,True,True,,True,-V*pr + V/(0.999932462463545/pr - 0.999820898996046/(gamma*pr)),23,V*pr/(gamma - 1),8,1.5207427553680851e-07,0.00030683674459659277,0.9999999838827514,0.9999999838567895,True
194,PhySO,Feynman,feynman_I_39_11,40,4,0.01,V*pr/(gamma - 1),486152,True,False,0.00201*V*pr/(gamma - 1),1.00195312500000,True,True,True,,True,0.998383400953689*V*pr/(0.99931890473935*gamma - 1)**0.999063220957429,11,0.998*V*pr/(gamma - 1),9,1.2290759501349502e-06,0.0008559880598681521,0.9999998701503242,0.9999998685272797,True
195,PhySO,Feynman,feynman_I_39_22,41,0,0.01,T*kb*n/V,991765,True,True,0,1,True,True,True,,True,0.999344568268998*T*kb/(V*(-0.0001893622163308 + 1/n)),14,T*kb*n/V,7,7.70775043078879e-06,0.0018721109009383918,0.9999999240219319,0.9999999242291864,True
196,PhySO,Feynman,feynman_I_39_22,41,1,0.01,T*kb*n/V,990032,True,True,0,1,True,True,True,,True,T*kb/(-1.3188734589672e-5*V + V/n),14,T*kb*n/V,7,5.753037129134931e-07,0.000491441855708255,0.9999999943469604,0.999999994328488,True
197,PhySO,Feynman,feynman_I_39_22,41,2,0.01,T*kb*n/V,990157,True,True,0,1,True,True,True,,True,1.00096752945476*T*kb*n/V,8,T*kb*n/V,7,0.0002084320014455244,0.010514403806374783,0.9999979811214379,0.9999979968995787,True
198,PhySO,Feynman,feynman_I_39_22,41,3,0.01,T*kb*n/V,991543,True,True,0,1,True,True,True,,True,-T*kb*n*(1.27242472108802e-5*n**2/V - 1.00021802235718/V),19,T*kb*n/V,7,1.6343470954501713e-06,0.0009257194848871902,0.9999999842512819,0.9999999840515341,True
199,PhySO,Feynman,feynman_I_39_22,41,4,0.01,T*kb*n/V,990203,True,True,0,1,True,True,True,,True,1.00027734215195*T*kb*n*exp(-0.0008937981942474/n)/V,14,T*kb*n/V,7,2.2908831153370414e-06,0.001015048358871528,0.9999999776182235,0.9999999775288787,True
200,PhySO,Feynman,feynman_I_40_1,42,0,0.01,n_0*exp(-g*m*x/(T*kb)),995714,True,True,,,,,,LowReward,False,zoo,1,zoo,1,inf,inf,0.0,0.0,False
201,PhySO,Feynman,feynman_I_40_1,42,1,0.01,n_0*exp(-g*m*x/(T*kb)),996254,True,True,,,,,,LowReward,False,exp(-0.352817425452432*g*m*x/(T*kb)),12,exp(-0.353*g*m*x/(T*kb)),12,0.2196320722709439,0.26617185881089434,0.48753451778372614,0.48624032882211987,False
202,PhySO,Feynman,feynman_I_40_1,42,2,0.01,n_0*exp(-g*m*x/(T*kb)),991502,True,True,,,,,,LowReward,False,nan,1,nan,1,inf,inf,0.0,0.0,False
