,algorithm,data_group,dataset,EQ NB,random_state,target_noise,true_model,# EVALUATIONS,STARTED,FINISHED,symbolic_error,symbolic_fraction,symbolic_error_is_zero,symbolic_error_is_constant,symbolic_fraction_is_constant,sympy_exception,symbolic_solution,symbolic_model,model_size,simplified_symbolic_model,simplified_complexity,mse_test,mae_test,r2_test,r2_zero_test,accuracy_solution
146,PhySO,Feynman,feynman_I_32_5,31,1,0.001,0.053*a**2*q**2/(c**3*epsilon),15,True,False,0,1,True,True,True,,True,0.0530525209759611*a**2*q**2/(c**3*epsilon),14.0,0.053*a**2*q**2/(c**3*epsilon),14.0,1.8800066457648188e-10,inf,0.9999999996974259,0.9999999996956881,True
147,PhySO,Feynman,feynman_I_32_5,31,2,0.001,0.053*a**2*q**2/(c**3*epsilon),96,True,False,0,1,True,True,True,,True,0.0530523367879523*a**2*q**2/(c**3*epsilon),14.0,0.053*a**2*q**2/(c**3*epsilon),14.0,1.1185521538740692e-10,inf,0.9999999998105327,0.9999999998109909,True
148,PhySO,Feynman,feynman_I_32_5,31,3,0.001,0.053*a**2*q**2/(c**3*epsilon),56,True,False,0.052978515625*a**2*q**2*(1 + I)/(c**3*epsilon),I,False,False,True,,True,-0.0530512902858107*I*a**2*q**2.0/(c**3.0*epsilon),15.0,-0.053*I*a**2*q**2/(c**3*epsilon),15.0,0.6818802819201697,inf,-0.12240876928516853,0.0,False
149,PhySO,Feynman,feynman_I_32_5,31,4,0.001,0.053*a**2*q**2/(c**3*epsilon),32,True,False,0,1,True,True,True,,True,0.053052319892236*a**2*q**2/(c**3*epsilon),14.0,0.053*a**2*q**2/(c**3*epsilon),14.0,1.1287061920675203e-10,inf,0.9999999998194609,0.9999999998201093,True
150,PhySO,Feynman,feynman_I_32_17,32,0,0.001,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,992359,True,True,4.189453125*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2 + 0.5279541015625*Ef**2*c*epsilon*omega*r**2/(omega_0*(1.408935546875 - omega_0/omega)),-7.9345703125*omega**2*omega_0*(1.408935546875*omega - omega_0)/(omega**2 - omega_0**2)**2,False,False,False,,False,0.527971945283401*Ef**2*c*epsilon*omega*r**2/(omega_0*(-1.40923735898394 + omega_0/omega)),23.0,-0.528*Ef**2*c*epsilon*omega*r**2/(omega_0*(1.41 - omega_0/omega)),24.0,0.4744623848219231,inf,0.9776571350539416,0.9765316996854025,False
151,PhySO,Feynman,feynman_I_32_17,32,1,0.001,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,990368,True,True,4.189453125*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2 - 0.969970703125*Ef**2*epsilon*omega**3*r**3/omega_0**2,4.3193359375*c*omega*omega_0**2/(r*(omega**2 - omega_0**2)**2),False,False,False,,False,0.970198283416507*Ef**2*epsilon*omega**3*r**3/omega_0**2,15.0,0.97*Ef**2*epsilon*omega**3*r**3/omega_0**2,15.0,7.384791078981775,inf,0.6631914426932303,0.6666609595165538,False
152,PhySO,Feynman,feynman_I_32_17,32,2,0.001,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,990560,True,True,Ef**2*c*epsilon*r**2*(4.189453125*omega**4 - 0.00201416015625*(omega**2 - omega_0**2)**2*exp(10.7*omega/omega_0))/(omega**2 - omega_0**2)**2,2080*omega**4*exp(-10.7*omega/omega_0)/(omega**2 - omega_0**2)**2,False,False,False,,False,0.00213203069006353*Ef**2*c*epsilon*r**2*exp(10.7244514804083*omega/omega_0),17.0,0.00201*Ef**2*c*epsilon*r**2*exp(10.7*omega/omega_0),17.0,0.018390559058744555,inf,0.9991607974269242,0.9991462271849902,True
153,PhySO,Feynman,feynman_I_32_17,32,3,0.001,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,990936,True,True,4.189453125*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2 - 2.0830078125*Ef**2*epsilon*omega**4*r**3/omega_0**3,2.01*c*omega_0**3/(r*(omega**2 - omega_0**2)**2),False,False,False,,False,2.08301332612769*Ef**2*epsilon*omega**4*r**3/omega_0**3,15.0,2.08*Ef**2*epsilon*omega**4*r**3/omega_0**3,15.0,4.129064028584759,inf,0.8093922806945778,0.8092629044749934,False
154,PhySO,Feynman,feynman_I_32_17,32,4,0.001,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,990537,True,True,Ef**2*c*epsilon*omega**4*r**2*(4.189453125*omega_0**4 - 8.626953125*(omega**2 - omega_0**2)**2)/(omega_0**4*(omega**2 - omega_0**2)**2),0.486*omega_0**4/(omega**2 - omega_0**2)**2,False,False,False,,False,8.62746071123196*Ef**2*c*epsilon*omega**4*r**2/omega_0**4,16.0,8.63*Ef**2*c*epsilon*omega**4*r**2/omega_0**4,16.0,1.338070610810803,inf,0.9394706110201613,0.9392259158042618,False
155,PhySO,Feynman,feynman_I_34_8,33,0,0.001,B*q*v/p,990072,True,True,0,1,True,True,True,,True,1.00000000002259*B*q*v/p,8.0,B*q*v/p,7.0,1.1314546310210964e-19,inf,1.0,1.0,True
156,PhySO,Feynman,feynman_I_34_8,33,1,0.001,B*q*v/p,990587,True,True,0,1,True,True,True,,True,0.999999999997975*B*q*v/p,8.0,B*q*v/p,7.0,9.154371674891314e-22,inf,1.0,1.0,True
157,PhySO,Feynman,feynman_I_34_8,33,2,0.001,B*q*v/p,990387,True,True,0,1,True,True,True,,True,0.999999096926321*B*q*v/p,8.0,B*q*v/p,7.0,1.7864383315601663e-10,inf,0.9999999999982447,0.9999999999982462,True
158,PhySO,Feynman,feynman_I_34_8,33,3,0.001,B*q*v/p,991346,True,True,0,1,True,True,True,,True,0.999999999999039*B*q*v/p,8.0,B*q*v/p,7.0,2.027223856006724e-22,inf,1.0,1.0,True
159,PhySO,Feynman,feynman_I_34_8,33,4,0.001,B*q*v/p,990744,True,True,0,1,True,True,True,,True,1.00000000000003*B*q*v/p,8.0,B*q*v/p,7.0,1.9827085807477136e-25,inf,1.0,1.0,True
160,PhySO,Feynman,feynman_I_34_1,34,0,0.001,c*omega_0/(c - v),990736,True,True,0,1,True,True,True,,True,-1.000117620551*omega_0*v/(-1.00003789823772*c + v) + 0.999962103198499*omega_0,15.0,c*omega_0/(c - v),10.0,3.222540154946918e-09,inf,0.9999999989909042,0.9999999989907546,True
161,PhySO,Feynman,feynman_I_34_1,34,1,0.001,c*omega_0/(c - v),993839,True,True,0,1,True,True,True,,True,0.999995104560657*omega_0 - 0.999995104560657*v/(-0.999946629668577*c/omega_0 + 0.999883472375881*v/omega_0),22.0,c*omega_0/(c - v),10.0,1.1724443411480029e-09,inf,0.9999999996296267,0.9999999996246944,True
162,PhySO,Feynman,feynman_I_34_1,34,2,0.001,c*omega_0/(c - v),992768,True,True,2*c*omega_0/(c - v),-1,False,False,True,,True,0.999864988050528*c**0.999800195514486*omega_0/(-0.999864961070966*c + v)**0.999800195514486,13.0,c*omega_0/(-c + v),10.0,inf,inf,0.0,0.0,False
163,PhySO,Feynman,feynman_I_34_1,34,3,0.001,c*omega_0/(c - v),992709,True,True,2*c*omega_0/(c - v),-1,False,False,True,,True,1.00030935452345*omega_0/(1.00008077135539*(-0.999804994116862 + v/c)**1.00030935452345 + 0.000423629777474344),18.0,-omega_0/(0.99946211994389 - v/c),13.0,inf,inf,0.0,0.0,False
164,PhySO,Feynman,feynman_I_34_1,34,4,0.001,c*omega_0/(c - v),994515,True,True,0,1,True,True,True,,True,omega_0/(0.999860833425245*(0.666696714232063 - v/c)**0.999860814053865 + 0.333301959709554),18.0,omega_0/(1.0 - v/c),12.0,1.0045508268536256e-08,inf,0.9999999968636698,0.999999996872128,True
165,PhySO,Feynman,feynman_I_34_14,35,0,0.001,omega_0*(c + v)/(c**2 - v**2)**0.5,992128,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 + omega_0*log(1.57 - 1.2*exp(0.293*v/c)),(-c - v)/((c**2 - v**2)**0.5*log(1.57 - 1.2*exp(0.293*v/c))),False,False,False,,False,-omega_0*log(1.56858935267356 - 1.20217175690259*exp(0.292886325120371*v/c)),15.0,-omega_0*log(1.57 - 1.2*exp(0.293*v/c)),15.0,1.172169785658271e-06,inf,0.9999995534145438,0.9999995572757479,True
166,PhySO,Feynman,feynman_I_34_14,35,1,0.001,omega_0*(c + v)/(c**2 - v**2)**0.5,990779,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 + omega_0*(log(0.42*exp(0.307*v/c) - 0.554) + 1),(-c - v)/((c**2 - v**2)**0.5*(log(0.42*exp(0.307*v/c) - 0.554) + 1)),False,False,False,,False,-omega_0*log(0.419523911197613*exp(0.307152608127242*v/c) - 0.554213504100398) - omega_0,19.0,omega_0*(-log(0.42*exp(0.307*v/c) - 0.554) - 1),18.0,inf,inf,0.0,0.0,False
167,PhySO,Feynman,feynman_I_34_14,35,2,0.001,omega_0*(c + v)/(c**2 - v**2)**0.5,993830,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 - omega_0 + omega_0/(-c/v + 0.4849853515625 + 0.29998779296875*v/c),omega_0*(c + v)/((c**2 - v**2)**0.5*(omega_0 - omega_0/(-c/v + 0.4849853515625 + 0.29998779296875*v/c))),False,False,False,,False,omega_0 + omega_0/(c/v - 0.485103675696618 - 0.300481537209819*v/c),19.0,omega_0 - omega_0/(-c/v + 0.485 + 0.3*v/c),21.0,1.3969644881874214e-06,inf,0.9999994870195754,0.9999994710763395,True
168,PhySO,Feynman,feynman_I_34_14,35,3,0.001,omega_0*(c + v)/(c**2 - v**2)**0.5,992529,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 + omega_0*(log(0.508*exp(0.258*v/c) - 0.643) + 1),(-c - v)/((c**2 - v**2)**0.5*(log(0.508*exp(0.258*v/c) - 0.643) + 1)),False,False,False,,False,-1.0*omega_0*log(0.508045618393214*exp(0.258110350368543*v/c) - 0.643086368347227) - 1.0*omega_0,19.0,omega_0*(-log(0.508*exp(0.258*v/c) - 0.643) - 1),18.0,inf,inf,0.0,0.0,False
169,PhySO,Feynman,feynman_I_34_14,35,4,0.001,omega_0*(c + v)/(c**2 - v**2)**0.5,991987,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 - 1.4140625*omega_0*(-c/(c - v) + 0.5)**0.5,0.999893182771602*(c + v)**0.5/((-1/(c - v))**0.5*(c**2 - v**2)**0.5),False,False,False,,False,0.999911800475506*omega_0**1.0*(1.41424899577994*(c/(-c + v) + 0.499886754523791)**0.5),20.0,1.41*omega_0*(-c/(c - v) + 0.5)**0.5,17.0,inf,inf,0.0,0.0,False
170,PhySO,Feynman,feynman_I_34_27,36,0,0.001,0.159*h*omega,990576,True,True,0,1,True,True,True,,True,0.159151993724018*h*omega,4.0,0.159*h*omega,4.0,9.247426966469289e-10,inf,0.9999999985778353,0.9999999985813345,True
171,PhySO,Feynman,feynman_I_34_27,36,1,0.001,0.159*h*omega,990889,True,True,0,1,True,True,True,,True,0.159160852351302*h*omega,4.0,0.159*h*omega,4.0,3.720124504908418e-09,inf,0.9999999943188781,0.9999999943030813,True
172,PhySO,Feynman,feynman_I_34_27,36,2,0.001,0.159*h*omega,991306,True,True,0,1,True,True,True,,True,0.159155446168961*h*omega,4.0,0.159*h*omega,4.0,2.70877588317748e-11,inf,0.9999999999585262,0.9999999999586682,True
173,PhySO,Feynman,feynman_I_34_27,36,3,0.001,0.159*h*omega,991233,True,True,0,1,True,True,True,,True,0.159152279350912*h*omega,4.0,0.159*h*omega,4.0,7.527732094938784e-10,inf,0.999999998837456,0.9999999988394428,True
174,PhySO,Feynman,feynman_I_34_27,36,4,0.001,0.159*h*omega,990453,True,True,0,1,True,True,True,,True,0.159155792885481*h*omega,4.0,0.159*h*omega,4.0,7.680834736227887e-11,inf,0.9999999998818044,0.9999999998817756,True
175,PhySO,Feynman,feynman_I_37_4,37,0,0.001,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,992979,True,True,2*I1**0.5*I2**0.5*cos(delta) - 19.015625*cos(delta)/(4.6064453125/I2 + 4.6181640625/I1),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(I1 + I2 + 19.015625*cos(delta)/(4.6064453125/I2 + 4.6181640625/I1)),False,False,False,,False,I1 + I2 + 19.016355923783*cos(delta)/(4.60593068576789/I2 + 4.61808126277724/I1),20.0,I1 + I2 + 19.0*cos(delta)/(4.61/I2 + 4.62/I1),20.0,0.031441100308975276,inf,0.9962167134573909,0.9962182972947492,False
176,PhySO,Feynman,feynman_I_37_4,37,1,0.001,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,994781,True,True,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2 - (1.97509765625*I1 + 1.970947265625*I2)*(0.489013671875*cos(delta) + 0.5069580078125),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/((1.97509765625*I1 + 1.970947265625*I2)*(0.489013671875*cos(delta) + 0.5069580078125)),False,False,False,,False,(1.9749681733913*I1 + 1.97133440371932*I2)*(0.489261951938262*cos(delta) + 0.50710427838975),14.0,(1.98*I1 + 1.97*I2)*(0.489*cos(delta) + 0.507),14.0,0.03836953900547763,inf,0.9953407394479943,0.9953681613652654,False
177,PhySO,Feynman,feynman_I_37_4,37,2,0.001,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,990426,True,True,I1**0.5*I2**0.5*(2*delta**0.5 - 2.00390625*(delta - 0.02398681640625)**0.5)*cos(delta)/delta**0.5,(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(2.00390625*I1**0.5*I2**0.5*(delta - 0.02398681640625)**0.5*cos(delta)/delta**0.5 + I1 + I2),False,False,False,,False,2.00373833060114*I1**0.5*I2**0.5*(delta - 0.0238729660519277)**0.5*cos(delta)/delta**0.5 + I1 + I2,21.0,2.0*I1**0.5*I2**0.5*(delta - 0.024)**0.5*cos(delta)/delta**0.5 + I1 + I2,21.0,0.00011022975532546308,inf,0.9999867059062821,0.9999867551515773,True
178,PhySO,Feynman,feynman_I_37_4,37,3,0.001,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,990778,True,True,2*I1**0.5*I2**0.5*cos(delta) - cos(delta)/(0.24200439453125/I2 + 0.243011474609375/I1),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(I1 + I2 + cos(delta)/(0.24200439453125/I2 + 0.243011474609375/I1)),False,False,False,,False,I1 + I2 + cos(delta)/(0.242370154129557/I2 + 0.242805407621567/I1),19.0,I1 + I2 + cos(delta)/(0.242/I2 + 0.243/I1),19.0,0.031394466419277275,inf,0.9961947586639773,0.9962084166210464,False
179,PhySO,Feynman,feynman_I_37_4,37,4,0.001,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,990580,True,True,(2*I1**0.5*I2**0.5 - I1 - I2 - (I1 + I2)*(0.001007080078125*delta - 0.041015625))*cos(delta),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(I1 + I2 + (I1 + I2 + (I1 + I2)*(0.001007080078125*delta - 0.041015625))*cos(delta)),False,False,False,,False,I1 + I2 + (I1 + I2 + (I1 + I2)*(0.00121260545328719*delta - 0.0407155524628029))*cos(delta),18.0,I1 + I2 + (I1 + I2 + (I1 + I2)*(0.00101*delta - 0.041))*cos(delta),18.0,0.0381404243352622,inf,0.9953341124221283,0.9953087628998141,False
180,PhySO,Feynman,feynman_I_38_12,38,0,0.001,0.318*epsilon*h**2/(m*q**2),990125,True,True,0,1,True,True,True,,True,0.318306661453488*epsilon*h**2/(m*q**2),12.0,0.318*epsilon*h**2/(m*q**2),12.0,2.757347378424661e-10,inf,0.9999999998662462,0.9999999998658613,True
181,PhySO,Feynman,feynman_I_38_12,38,1,0.001,0.318*epsilon*h**2/(m*q**2),990734,True,True,0,1,True,True,True,,True,0.318315411983796*epsilon*h**2/(m*q**2),12.0,0.318*epsilon*h**2/(m*q**2),12.0,7.911069274610517e-10,inf,0.9999999996057799,0.9999999996096579,True
182,PhySO,Feynman,feynman_I_38_12,38,2,0.001,0.318*epsilon*h**2/(m*q**2),990970,True,True,0,1,True,True,True,,True,0.31831826982893*epsilon*h**2/(m*q**2),12.0,0.318*epsilon*h**2/(m*q**2),12.0,1.860751193800624e-09,inf,0.9999999990950138,0.9999999990981906,True
183,PhySO,Feynman,feynman_I_38_12,38,3,0.001,0.318*epsilon*h**2/(m*q**2),990676,True,True,0,1,True,True,True,,True,0.318306299519825*epsilon*h**2/(m*q**2),12.0,0.318*epsilon*h**2/(m*q**2),12.0,3.359188534653816e-10,inf,0.9999999998339082,0.9999999998337632,True
184,PhySO,Feynman,feynman_I_38_12,38,4,0.001,0.318*epsilon*h**2/(m*q**2),991371,True,True,0,1,True,True,True,,True,0.318312004766516*epsilon*h**2/(m*q**2),12.0,0.318*epsilon*h**2/(m*q**2),12.0,1.192574280206861e-10,inf,0.999999999941954,0.9999999999424416,True
185,PhySO,Feynman,feynman_I_39_1,39,0,0.001,1.5*V*pr,991779,True,True,V*pr*(2.3360595703125 - 0.5479736328125*I),-1.25 - 0.823*I,False,False,True,,True,1.0*V*pr*exp(-1.63711775212103e+12013*I),8.0,-V*pr*(0.836 - 0.548*I),9.0,inf,inf,0.0,0.0,False
186,PhySO,Feynman,feynman_I_39_1,39,1,0.001,1.5*V*pr,991245,True,True,0,1,True,True,True,,True,1.50000761792347*V*pr,4.0,1.5*V*pr,4.0,6.176407222466865e-09,inf,0.9999999998930589,0.9999999998930432,True
187,PhySO,Feynman,feynman_I_39_1,39,2,0.001,1.5*V*pr,992081,True,True,0,1,True,True,True,,True,1.50004972627687*V*pr,4.0,1.5*V*pr,4.0,2.637605187331992e-07,inf,0.9999999954520936,0.9999999954351055,True
188,PhySO,Feynman,feynman_I_39_1,39,3,0.001,1.5*V*pr,991288,True,True,0,1,True,True,True,,True,1.26227484493446*V*pr/sin(exp(1.59307023126159e-7*I)),11.0,1.5*V*pr,4.0,7.048461853540013e-07,inf,0.9999999877893737,0.9999999878640915,True
189,PhySO,Feynman,feynman_I_39_1,39,4,0.001,1.5*V*pr,991791,True,True,0,1,True,True,True,,True,1.50002364644087*V*pr,4.0,1.5*V*pr,4.0,5.932509675161662e-08,inf,0.9999999989681784,0.9999999989721148,True
190,PhySO,Feynman,feynman_I_39_11,40,0,0.001,V*pr/(gamma - 1),994799,True,True,0,1,True,True,True,,True,V*pr/(gamma + 1.1623452738002e-6*exp(gamma)*log(gamma) - 1.00000802919508),14.0,V*pr/(gamma - 1),8.0,7.449470473440095e-09,inf,0.9999999991983796,0.9999999992017288,True
191,PhySO,Feynman,feynman_I_39_11,40,1,0.001,V*pr/(gamma - 1),990650,True,True,0,1,True,True,True,,True,1.00037312997222*V*pr/((gamma - 0.499853634813763)**1.00018654758611 - 0.499853634813763),13.0,V*pr/(gamma - 1.0),8.0,4.618746731869162e-09,inf,0.9999999994978047,0.999999999501705,True
192,PhySO,Feynman,feynman_I_39_11,40,2,0.001,V*pr/(gamma - 1),991894,True,True,2*V*pr/(gamma - 1),-1,False,False,True,,True,0.999892351664047*V*pr/(1 - 0.999946173052911*gamma)**0.99997528098112,11.0,-V*pr/(gamma - 1),9.0,inf,inf,0.0,0.0,False
193,PhySO,Feynman,feynman_I_39_11,40,3,0.001,V*pr/(gamma - 1),993275,True,True,0,1,True,True,True,,True,-V*pr*(gamma/(0.999992352099066 - gamma) + 0.999992352099066),15.0,V*pr/(gamma - 1),8.0,1.5392278669582442e-09,inf,0.9999999998361206,0.9999999998356768,True
194,PhySO,Feynman,feynman_I_39_11,40,4,0.001,V*pr/(gamma - 1),697862,True,False,0,1,True,True,True,,True,0.999838490615869*V*pr/(0.999931799606925*gamma - 1)**0.9999066782806,11.0,V*pr/(gamma - 1),8.0,1.208888151080124e-08,inf,0.9999999987226144,0.999999998717928,True
195,PhySO,Feynman,feynman_I_39_22,41,0,0.001,T*kb*n/V,990819,True,True,0,1,True,True,True,,True,T*kb*n*(7.16597223808974e-5*cos(1.0*n) + 1.00003958143664)/V,15.0,T*kb*n/V,7.0,2.0325908239571917e-07,inf,0.9999999980313066,0.9999999980163771,True
196,PhySO,Feynman,feynman_I_39_22,41,1,0.001,T*kb*n/V,992153,True,True,0,1,True,True,True,,True,1.00000000398423*T*kb*n/V,8.0,T*kb*n/V,7.0,3.506386782890118e-15,inf,1.0,1.0,True
197,PhySO,Feynman,feynman_I_39_22,41,2,0.001,T*kb*n/V,990094,True,True,0,1,True,True,True,,True,1.00002236352214*T*kb*n*exp(-6.2631198565517e-5/n**2)/V,14.0,T*kb*n/V,7.0,6.722395736653922e-08,inf,0.9999999993466994,0.9999999993470192,True
198,PhySO,Feynman,feynman_I_39_22,41,3,0.001,T*kb*n/V,990647,True,True,0,1,True,True,True,,True,1.00002182605319*T*kb*n*exp(-1.27636759722624e-6*n**2)/V,14.0,T*kb*n/V,7.0,1.6423997360942534e-08,inf,0.9999999998394998,0.999999999841631,True
199,PhySO,Feynman,feynman_I_39_22,41,4,0.001,T*kb*n/V,990544,True,True,0,1,True,True,True,,True,1.00002661090143*T*kb*n**2/(V*(n + 8.52334217575413e-5)),15.0,T*kb*n/V,7.0,2.1082734289557342e-08,inf,0.9999999998010924,0.9999999997979074,True
200,PhySO,Feynman,feynman_I_40_1,42,0,0.001,n_0*exp(-g*m*x/(T*kb)),993039,True,True,,,,,,LowReward,False,0.730621050575786 - 0.0629713747635909*g*m*x/(T*kb),13.0,0.731 - 0.063*g*m*x/(T*kb),13.0,0.3306200276877572,inf,0.21079921738707286,0.2039507582274276,False
201,PhySO,Feynman,feynman_I_40_1,42,1,0.001,n_0*exp(-g*m*x/(T*kb)),994986,True,True,,,,,,LowReward,False,-0.251974548448369,1.0,-0.252,1.0,inf,inf,0.0,0.0,False
202,PhySO,Feynman,feynman_I_40_1,42,2,0.001,n_0*exp(-g*m*x/(T*kb)),991998,True,True,,,,,,LowReward,False,0,1.0,0,1.0,inf,inf,0.0,0.0,False
203,PhySO,Feynman,feynman_I_40_1,42,3,0.001,n_0*exp(-g*m*x/(T*kb)),991071,True,True,,,,,,LowReward,False,-0.367879441171442*n_0,3.0,-0.368*n_0,3.0,3.164596867458457,inf,-6.603347740598051,0.0,False
204,PhySO,Feynman,feynman_I_40_1,42,4,0.001,n_0*exp(-g*m*x/(T*kb)),991669,True,True,-1.82*T*kb/(T*kb + g*m*x) + n_0*exp(-g*m*x/(T*kb)),0.55*n_0*(T*kb + g*m*x)*exp(-g*m*x/(T*kb))/(T*kb),False,False,False,,False,2.02875936769949*kb/(1.11488320436366*kb + 1.11488320436366*g*m*x/T),17.0,1.82*T*kb/(T*kb + g*m*x),14.0,0.16563374570383374,inf,0.6019054923195561,0.6030706548887895,False
205,PhySO,Feynman,feynman_I_41_16,43,0,0.001,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),990208,True,True,-0.093017578125*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.172*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.0930407937458507*T*kb*omega**2/c**2,10.0,0.093*T*kb*omega**2/c**2,10.0,0.043342333270501104,inf,0.9952370499578972,0.9954615308965751,False
206,PhySO,Feynman,feynman_I_41_16,43,1,0.001,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),990390,True,True,-0.093994140625*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.17*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.0936828174119088*T*kb*omega**2/c**2,10.0,0.094*T*kb*omega**2/c**2,10.0,0.043237375893116686,inf,0.9951476547527933,0.9952949476126858,False
207,PhySO,Feynman,feynman_I_41_16,43,2,0.001,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),990383,True,True,-0.093017578125*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.172*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.0934717955883437*T*kb*omega**2/c**2,10.0,0.093*T*kb*omega**2/c**2,10.0,0.04318964311656286,inf,0.9952361235076953,0.9951217783655605,False
208,PhySO,Feynman,feynman_I_41_16,43,3,0.001,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),990249,True,True,-0.093017578125*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.172*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.093244962935669*T*kb*omega**2/c**2,10.0,0.093*T*kb*omega**2/c**2,10.0,0.043178374571375196,inf,0.9951873432695738,0.995355101431236,False
209,PhySO,Feynman,feynman_I_41_16,43,4,0.001,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),991272,True,True,-0.093017578125*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.172*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.0931241131537279*T*kb*omega**2/c**2,10.0,0.093*T*kb*omega**2/c**2,10.0,0.04385849290865287,inf,0.9953581159771867,0.9954053734051939,False
210,PhySO,Feynman,feynman_I_43_16,44,0,0.001,Volt*mu_drift*q/d,990308,True,True,0,1,True,True,True,,True,0.999999561856847*Volt*mu_drift*q/d,8.0,Volt*mu_drift*q/d,7.0,4.238345502368764e-11,inf,0.999999999999588,0.9999999999995857,True
211,PhySO,Feynman,feynman_I_43_16,44,1,0.001,Volt*mu_drift*q/d,990061,True,True,0,1,True,True,True,,True,0.999999998635021*Volt*mu_drift*q/d,8.0,Volt*mu_drift*q/d,7.0,4.0954505713798036e-16,inf,1.0,1.0,True
212,PhySO,Feynman,feynman_I_43_16,44,2,0.001,Volt*mu_drift*q/d,990357,True,True,0,1,True,True,True,,True,0.999999997827077*Volt*mu_drift*q/d,8.0,Volt*mu_drift*q/d,7.0,1.0483887180619327e-15,inf,1.0,1.0,True
213,PhySO,Feynman,feynman_I_43_16,44,3,0.001,Volt*mu_drift*q/d,990814,True,True,0,1,True,True,True,,True,1.00000215149542*Volt*mu_drift*q/d,8.0,Volt*mu_drift*q/d,7.0,1.0350492967868846e-09,inf,0.9999999999900363,0.9999999999900091,True
214,PhySO,Feynman,feynman_I_43_16,44,4,0.001,Volt*mu_drift*q/d,990232,True,True,0,1,True,True,True,,True,1.00000798645266*Volt*mu_drift*q/d,8.0,Volt*mu_drift*q/d,7.0,1.4028211412158585e-08,inf,0.9999999998638368,0.9999999998628948,True
215,PhySO,Feynman,feynman_I_43_31,45,0,0.001,T*kb*mob,990079,True,True,0,1,True,True,True,,True,1.00000035596686*T*kb*mob,5.0,T*kb*mob,4.0,1.391207724071326e-10,inf,0.9999999999996262,0.9999999999996255,True
216,PhySO,Feynman,feynman_I_43_31,45,1,0.001,T*kb*mob,990035,True,True,0,1,True,True,True,,True,0.999957568643364*T*kb*mob,5.0,T*kb*mob,4.0,1.9740360173008697e-06,inf,0.9999999946768803,0.9999999947144925,True
217,PhySO,Feynman,feynman_I_43_31,45,2,0.001,T*kb*mob,991335,True,True,0,1,True,True,True,,True,1.00000095795484*T*kb*mob,5.0,T*kb*mob,4.0,1.0079485566367827e-09,inf,0.9999999999972858,0.999999999997298,True
