,algorithm,data_group,dataset,EQ NB,random_state,target_noise,true_model,# EVALUATIONS,STARTED,FINISHED,symbolic_error,symbolic_fraction,symbolic_error_is_zero,symbolic_error_is_constant,symbolic_fraction_is_constant,sympy_exception,symbolic_solution,symbolic_model,model_size,simplified_symbolic_model,simplified_complexity,mse_test,mae_test,r2_test,r2_zero_test,accuracy_solution
78,PhySO,Feynman,feynman_I_14_4,15,3,0.0,0.5*k_spring*x**2,990614,True,True,0,1,True,True,True,,True,0.5*k_spring*x**2,6,0.5*k_spring*x**2,6,0.0,inf,1.0,1.0,True
79,PhySO,Feynman,feynman_I_14_4,15,4,0.0,0.5*k_spring*x**2,990044,True,True,0,1,True,True,True,,True,0.5*k_spring*x**2,6,0.5*k_spring*x**2,6,0.0,inf,1.0,1.0,True
80,PhySO,Feynman,feynman_I_15_3x,16,0,0.0,c**1.0*(-t*u + x)/(c**2 - u**2)**0.5,992468,True,True,-c*(t*u - x)/(c**2 - u**2)**0.5 + 0.9949951171875*t*u*cos(1.0*u/c)**2 - x,c*(t*u - x)/((c**2 - u**2)**0.5*(0.9949951171875*t*u*cos(1.0*u/c)**2 - x)),False,False,False,,False,-0.99544284134601*t*u*cos(1.00152368434818*u/c)**2 + x,15,-0.995*t*u*cos(1.0*u/c)**2 + x,15,0.008305238065470599,inf,0.9968048602729924,0.996737525121466,False
81,PhySO,Feynman,feynman_I_15_3x,16,1,0.0,c**1.0*(-t*u + x)/(c**2 - u**2)**0.5,994435,True,True,-c*(t*u - x)/(c**2 - u**2)**0.5 - t*(1.61*u*cos(1.61 - 0.363*u/c) - u) - x,-c*(t*u - x)/((c**2 - u**2)**0.5*(t*(1.61*u*cos(1.61 - 0.363*u/c) - u) + x)),False,False,False,,False,t*(1.60640956204693*u*cos(1.60640956204693 - 0.362758732767682*u/c) - u) + x,20,t*(1.61*u*cos(1.61 - 0.363*u/c) - u) + x,20,0.009402363461741768,inf,0.9963303076434957,0.9963917596014519,False
82,PhySO,Feynman,feynman_I_15_3x,16,2,0.0,c**1.0*(-t*u + x)/(c**2 - u**2)**0.5,991276,True,True,0.01300048828125*c*t - c*(t*u - x)/(c**2 - u**2)**0.5 + 0.8609619140625*t*u - x,c*(t*u - x)/((c**2 - u**2)**0.5*(0.01300048828125*c*t + 0.8609619140625*t*u - x)),False,False,False,,False,-0.0125664122205951*c*t - 0.860541125243814*t*u + x,10,-0.013*c*t - 0.861*t*u + x,10,0.019159069997565652,inf,0.9924741440476523,0.992077040846533,False
83,PhySO,Feynman,feynman_I_15_3x,16,3,0.0,c**1.0*(-t*u + x)/(c**2 - u**2)**0.5,990905,True,True,-c*(t*u - x)/(c**2 - u**2)**0.5 + (0.97705078125*c*(t*u - x) - 0.191009521484375*u*x)/c,c**2*(t*u - x)/((c**2 - u**2)**0.5*(0.97705078125*c*(t*u - x) - 0.191009521484375*u*x)),False,False,False,,False,-0.976782911663806*t*u + 0.976782911663806*x + 0.190783080965134*u*x/c,15,(0.977*c*(-t*u + x) + 0.191*u*x)/c,18,0.005011721617759074,inf,0.9980542443707078,0.9980526290342566,False
84,PhySO,Feynman,feynman_I_15_3x,16,4,0.0,c**1.0*(-t*u + x)/(c**2 - u**2)**0.5,991640,True,True,-c*(t*u - x)/(c**2 - u**2)**0.5 + u*(t - 0.083984375*x/(c - u)) - x,c*(t*u - x)/((c**2 - u**2)**0.5*(u*(t - 0.083984375*x/(c - u)) - x)),False,False,False,,False,u*(-t + 0.0839860883078616*x/(c - u)) + x,18,-u*(t - 0.084*x/(c - u)) + x,17,0.003602749280050525,inf,0.9986002634851759,0.9986390488510388,False
85,PhySO,Feynman,feynman_I_15_3t,17,0,0.0,(t - u*x/c**2)/(1 - u**2/c**2)**0.5,991682,True,True,(t - u*x/c**2)/(1 - u**2/c**2)**0.5 - (c*t + 0.19500732421875*t*u - 0.35797119140625*x)/c,(c**2*t - u*x)/((c**2 - u**2)**0.5*(c*t + 0.19500732421875*t*u - 0.35797119140625*x)),False,False,False,,False,t + 0.195213564604558*t*u/c - 0.358419210736175*x/c,15,(c*t + 0.195*t*u - 0.358*x)/c,15,0.0021982964925808873,inf,0.9984932318473382,0.9984697530199115,False
86,PhySO,Feynman,feynman_I_15_3t,17,1,0.0,(t - u*x/c**2)/(1 - u**2/c**2)**0.5,990302,True,True,-0.9539794921875*t - 0.9539794921875*u*(0.34197998046875*t/c - x/c**2) + (t - u*x/c**2)/(1 - u**2/c**2)**0.5,1.04824056301983*c**1.0*(c**2*t - u*x)/((c**2 - u**2)**0.5*(c**2*t + u*(0.34197998046875*c*t - x))),False,False,False,,False,0.954449891106273*t - 0.954449891106273*u*(-0.342367744014486*t/c + 1.0*x/c**2),20,0.954*t + 0.954*u*(0.342*t/c - x/c**2),20,0.0011902194158485827,inf,0.9991846753793119,0.9991695817061885,True
87,PhySO,Feynman,feynman_I_15_3t,17,2,0.0,(t - u*x/c**2)/(1 - u**2/c**2)**0.5,990859,True,True,-t*exp(0.186*u/c) + (t - u*x/c**2)/(1 - u**2/c**2)**0.5 + 0.3499755859375*x/c,(c**2*t - u*x)/((c**2 - u**2)**0.5*(c*t*exp(0.186*u/c) - 0.3499755859375*x)),False,False,False,,False,t*exp(0.185919470489117*u/c) - 0.349688465188992*x/c,16,t*exp(0.186*u/c) - 0.35*x/c,16,0.0022186464278848377,inf,0.9984818737037631,0.9985233572438093,False
88,PhySO,Feynman,feynman_I_15_3t,17,3,0.0,(t - u*x/c**2)/(1 - u**2/c**2)**0.5,991616,True,True,-t + (t - u*x/c**2)/(1 - u**2/c**2)**0.5 - 0.35302734375*(0.5479736328125*t*u - x)/c,(c**2*t - u*x)/((c**2 - u**2)**0.5*(c*t + 0.193449676036835*t*u - 0.35302734375*x)),False,False,False,,False,t - 0.353312302004892*(-0.548138655810248*t*u + x)/c,13,t + 0.353*(0.548*t*u - x)/c,15,0.002246539434780545,inf,0.9985007084189932,0.9984876893464288,False
89,PhySO,Feynman,feynman_I_15_3t,17,4,0.0,(t - u*x/c**2)/(1 - u**2/c**2)**0.5,992510,True,True,-t + (t - u*x/c**2)/(1 - u**2/c**2)**0.5 - 0.33502197265625*(u*(0.5849609375*t - 0.196014404296875*x/c) - x)/c,(t - u*x/c**2)/((1 - u**2/c**2)**0.5*(t + 0.33502197265625*(u*(0.5849609375*t - 0.196014404296875*x/c) - x)/c)),False,False,False,,False,t - 0.334505010577482*(u*(-0.585179850104419*t + 0.195745591948908*x/c) + x)/c,21,t + 0.335*(u*(0.585*t - 0.196*x/c) - x)/c,23,0.0020191995699111267,inf,0.9986117035900713,0.9986078292299756,False
90,PhySO,Feynman,feynman_I_15_1,18,0,0.0,m_0*v/(1 - v**2/c**2)**0.5,991563,True,True,m_0*v/(1 - v**2/c**2)**0.5 - m_0*(v + 0.49798583984375*v/(c**2/v**2 - 0.7860107421875)),v/((1 - v**2/c**2)**0.5*(v + 0.49798583984375*v/(c**2/v**2 - 0.7860107421875))),False,False,False,,False,m_0*(v + 0.497862038560338*v/(c**2/v**2 - 0.78579072282862)),18,m_0*(v + 0.498*v/(c**2/v**2 - 0.786)),18,1.791227188288042e-07,inf,0.9999999604958495,0.9999999575911682,True
91,PhySO,Feynman,feynman_I_15_1,18,1,0.0,m_0*v/(1 - v**2/c**2)**0.5,990041,True,True,m_0*v/(1 - v**2/c**2)**0.5 - m_0*(1/(v**(-2) - 1/c**2))**0.5,1/((c**2 - v**2)**0.5*(1/(c**2 - v**2))**0.5),False,False,False,,False,m_0**1.0*(1/(1.00000046389879/v**2 - 1.00000182989811/c**2))**0.5,19,m_0*(1/(v**(-2) - 1/c**2))**0.5,15,7.917788990607496e-13,inf,0.9999999999998226,0.999999999999822,True
92,PhySO,Feynman,feynman_I_15_1,18,2,0.0,m_0*v/(1 - v**2/c**2)**0.5,991717,True,True,c**1.0*m_0*(v - v**1.0)/(c**2 - v**2)**0.5,1,False,False,True,,True,1.0*m_0/(1.0/v**2 - 1.0/c**2)**0.5,16,m_0/(v**(-2) - 1/c**2)**0.5,13,3.268063375865662e-31,inf,1.0,1.0,True
93,PhySO,Feynman,feynman_I_15_1,18,3,0.0,m_0*v/(1 - v**2/c**2)**0.5,993225,True,True,m_0*v/(1 - v**2/c**2)**0.5 - v*(m_0 + v/(2.0087890625*c**2/(m_0*v) - 1.5791015625*v/m_0)),m_0/((1 - v**2/c**2)**0.5*(m_0 + v/(2.0087890625*c**2/(m_0*v) - 1.5791015625*v/m_0))),False,False,False,,False,v*(m_0 + v/(2.0087615591044*c**2/(m_0*v) - 1.57935009172222*v/m_0)),26,v*(m_0 + v/(2.01*c**2/(m_0*v) - 1.58*v/m_0)),26,1.9345835911332707e-07,inf,0.9999999567048503,0.9999999590771845,True
94,PhySO,Feynman,feynman_I_15_1,18,4,0.0,m_0*v/(1 - v**2/c**2)**0.5,990354,True,True,m_0*v/(1 - v**2/c**2)**0.5 - 0.5*m_0*v*(1 + 1/cos(1.4*v/c)),2/((1 - v**2/c**2)**0.5*(1 + 1/cos(1.4*v/c))),False,False,False,,False,v*(0.500190762874075*m_0 + 0.500190762874075*m_0/cos(1.40200322841157*v/c)),18,0.5*m_0*v*(1 + 1/cos(1.4*v/c)),15,6.900240445649249e-07,inf,0.9999998447644272,0.999999843081353,True
95,PhySO,Feynman,feynman_I_16_6,19,0,0.0,(u + v)/(1 + u*v/c**2),990755,True,True,-0.38299560546875*c*exp(cos(log((u + v)/c) - 0.708)) + (u + v)/(1 + u*v/c**2),2.61083984375*c*(u + v)*exp(-cos(log((u + v)/c) - 0.708))/(c**2 + u*v),False,False,False,,False,0.382864941854016*c*exp(cos(log((u + v)/c) - 0.70831348011292)),15,0.383*c*exp(cos(log((u + v)/c) - 0.708)),15,0.019417180080218456,inf,0.9852174834190349,0.9850844511950391,False
96,PhySO,Feynman,feynman_I_16_6,19,1,0.0,(u + v)/(1 + u*v/c**2),990661,True,True,-0.907958984375*c**0.5*(u + v*sin(2.08 + 0.825*u/c))**0.5 + (u + v)/(1 + u*v/c**2),1.1*c**1.5*(u + v)/((c**2 + u*v)*(u + v*sin((2.08*c + 0.825*u)/c))**0.5),False,False,False,,False,0.908166785790058*c**0.5*(u + v*sin(2.07911327519159 + 0.824766910812245*u/c))**0.5,20,0.908*c**0.5*(u + v*sin(2.08 + 0.825*u/c))**0.5,20,inf,inf,0.0,0.0,False
97,PhySO,Feynman,feynman_I_16_6,19,2,0.0,(u + v)/(1 + u*v/c**2),994558,True,True,-0.990966796875*c + 0.990966796875*(c - v)*(0.2979736328125*c/u - 0.29498291015625) + (u + v)/(1 + u*v/c**2),(u + v)/((1 + u*v/c**2)*(0.990966796875*c - 0.990966796875*(c - v)*(0.2979736328125*c/u - 0.29498291015625))),False,False,False,,False,0.991138821610879*c - 0.991138821610879*(-c + v)*(-0.298025043902742*c/u + 0.295384190824294),19,0.991*c - 0.991*(c - v)*(0.298*c/u - 0.295),19,0.016251663817009782,inf,0.987512150960241,0.9875324474305012,False
98,PhySO,Feynman,feynman_I_16_6,19,3,0.0,(u + v)/(1 + u*v/c**2),993861,True,True,-c - (c - u)*(exp(0.413*cos(c/v)) - 1.259033203125) + (u + v)/(1 + u*v/c**2),(u + v)/((1 + u*v/c**2)*(c + (c - u)*(exp(0.413*cos(c/v)) - 1.259033203125))),False,False,False,,False,c - (-c + u)*(exp(0.413121903717299*cos(c/v)) - 1.25944105041032),20,c + (c - u)*(exp(0.413*cos(c/v)) - 1.26),19,0.010812252265388102,inf,0.9913497280675613,0.991698705312697,False
99,PhySO,Feynman,feynman_I_16_6,19,4,0.0,(u + v)/(1 + u*v/c**2),993476,True,True,-0.38299560546875*c*exp(sin(log((u + v)/c) + 0.862)) + (u + v)/(1 + u*v/c**2),2.61083984375*c*(u + v)*exp(-sin(log((u + v)/c) + 0.862))/(c**2 + u*v),False,False,False,,False,0.382807950762582*c*exp(1.0*sin(log((6.18437008845805*u + 6.18437008845805*v)/c) - 0.960221849601838)),21,0.383*c*exp(sin(log((u + v)/c) + 0.862)),15,0.019311117770500753,inf,0.9850567118704989,0.9850865195749611,False
100,PhySO,Feynman,feynman_I_18_4,20,0,0.0,(m1*r1 + m2*r2)/(m1 + m2),990666,True,True,-0.4990234375*r1 - 0.001007080078125*r2*exp(r1/r2) - 0.4990234375*r2 + (m1*r1 + m2*r2)/(m1 + m2),(m1*r1 + m2*r2)/((m1 + m2)*(0.4990234375*r1 + 0.001007080078125*r2*exp(r1/r2) + 0.4990234375*r2)),False,False,False,,False,0.498684816675611*r1 + 0.00100464784085122*r2*exp(r1/r2) + 0.498684816675611*r2,16,0.499*r1 + 0.00101*r2*exp(r1/r2) + 0.499*r2,16,0.054564818357799694,inf,0.9234604180156938,0.9236469225359806,False
101,PhySO,Feynman,feynman_I_18_4,20,1,0.0,(m1*r1 + m2*r2)/(m1 + m2),991482,True,True,(m1*r1 + m2*r2)/(m1 + m2) - (0.512939453125*m1*(r1 + r2) - 0.022003173828125*m2*r1)/m1,m1*(m1*r1 + m2*r2)/((m1 + m2)*(0.512939453125*m1*(r1 + r2) - 0.022003173828125*m2*r1)),False,False,False,,False,0.512902669907957*r1 + 0.512902669907957*r2 - 0.0216101104238336*m2*r1/m1,14,(0.513*m1*(r1 + r2) - 0.022*m2*r1)/m1,15,0.051870741318145244,inf,0.9283278033646456,0.9284744203388382,False
102,PhySO,Feynman,feynman_I_18_4,20,2,0.0,(m1*r1 + m2*r2)/(m1 + m2),993538,True,True,-1/(2.0087890625/(0.9959716796875*r1 + r2) - 0.0059814453125/r1) + (m1*r1 + m2*r2)/(m1 + m2),(m1*r1 + m2*r2)*(2.0087890625/(0.9959716796875*r1 + r2) - 0.0059814453125/r1)/(m1 + m2),False,False,False,,False,1/(2.00898168417681/(0.995529235409386*r1 + 1.0*r2) - 0.0058948310510644/r1),19,1/(2.01/(0.996*r1 + r2) - 0.00598/r1),17,0.054510516505043495,inf,0.9247548745521911,0.9247240158807734,False
103,PhySO,Feynman,feynman_I_18_4,20,3,0.0,(m1*r1 + m2*r2)/(m1 + m2),992948,True,True,-12.76953125*r1*sin(0.039 + 0.039*r2/r1) + (m1*r1 + m2*r2)/(m1 + m2),0.078*(m1*r1 + m2*r2)/(r1*(m1 + m2)*sin(0.039 + 0.039*r2/r1)),False,False,False,,False,12.7693568731505*r1*sin(0.0391559285228812*(r1 + r2)/r1),12,12.8*r1*sin(0.039 + 0.039*r2/r1),12,0.05439295987637069,inf,0.9243560025949755,0.9256469281118498,False
104,PhySO,Feynman,feynman_I_18_4,20,4,0.0,(m1*r1 + m2*r2)/(m1 + m2),991938,True,True,(m1*r1 + m2*r2)/(m1 + m2) - (r1 + r2)/(2 + exp(-14.1*r1/r2)),(2 + exp(-14.1*r1/r2))*(m1*r1 + m2*r2)/((m1 + m2)*(r1 + r2)),False,False,False,,False,(r1 + r2)/(1.99985006830746 + exp(-14.1368595621281*r1/r2)),15,(r1 + r2)/(2 + exp(-14.1*r1/r2)),15,0.05476921482505474,inf,0.9241328956413675,0.9241094768493345,False
105,PhySO,Feynman,feynman_I_18_12,21,0,0.0,F*r*sin(theta),993101,True,True,0,1,True,True,True,,True,F*r*sin(theta),5,F*r*sin(theta),5,0.0,inf,1.0,1.0,True
106,PhySO,Feynman,feynman_I_18_12,21,1,0.0,F*r*sin(theta),994655,True,True,0,1,True,True,True,,True,F*r*sin(theta),5,F*r*sin(theta),5,0.0,inf,1.0,1.0,True
107,PhySO,Feynman,feynman_I_18_12,21,2,0.0,F*r*sin(theta),996073,True,True,0,1,True,True,True,,True,F*r*sin(theta),5,F*r*sin(theta),5,0.0,inf,1.0,1.0,True
108,PhySO,Feynman,feynman_I_18_12,21,3,0.0,F*r*sin(theta),990369,True,True,0,1,True,True,True,,True,F*r*sin(theta),5,F*r*sin(theta),5,0.0,inf,1.0,1.0,True
109,PhySO,Feynman,feynman_I_18_12,21,4,0.0,F*r*sin(theta),992483,True,True,0,1,True,True,True,,True,F*r*sin(theta),5,F*r*sin(theta),5,0.0,inf,1.0,1.0,True
110,PhySO,Feynman,feynman_I_18_14,22,0,0.0,m*r*v*sin(theta),993326,True,True,0,1,True,True,True,,True,m*r*v*sin(theta),6,m*r*v*sin(theta),6,0.0,inf,1.0,1.0,True
111,PhySO,Feynman,feynman_I_18_14,22,1,0.0,m*r*v*sin(theta),992185,True,True,0,1,True,True,True,,True,m*r*v*sin(theta),6,m*r*v*sin(theta),6,0.0,inf,1.0,1.0,True
112,PhySO,Feynman,feynman_I_18_14,22,2,0.0,m*r*v*sin(theta),990541,True,True,0,1,True,True,True,,True,m*r*v*sin(theta),6,m*r*v*sin(theta),6,0.0,inf,1.0,1.0,True
113,PhySO,Feynman,feynman_I_18_14,22,3,0.0,m*r*v*sin(theta),990170,True,True,0,1,True,True,True,,True,m*r*v*sin(theta),6,m*r*v*sin(theta),6,0.0,inf,1.0,1.0,True
114,PhySO,Feynman,feynman_I_18_14,22,4,0.0,m*r*v*sin(theta),991416,True,True,0,1,True,True,True,,True,m*r*v*sin(theta),6,m*r*v*sin(theta),6,0.0,inf,1.0,1.0,True
115,PhySO,Feynman,feynman_I_24_6,23,0,0.0,0.25*m*x**2*(omega**2 + omega_0**2),991582,True,True,0,1,True,True,True,,True,x*(0.25*m*omega**2*x + 0.25*m*omega_0**2*x),17,0.25*m*x**2*(omega**2 + omega_0**2),13,9.851624333827926e-30,inf,1.0,1.0,True
116,PhySO,Feynman,feynman_I_24_6,23,1,0.0,0.25*m*x**2*(omega**2 + omega_0**2),990923,True,True,0,1,True,True,True,,True,-0.25*m*x**2*(-omega**2 - omega_0**2),17,0.25*m*x**2*(omega**2 + omega_0**2),13,0.0,inf,1.0,1.0,True
117,PhySO,Feynman,feynman_I_24_6,23,2,0.0,0.25*m*x**2*(omega**2 + omega_0**2),990947,True,True,0,1,True,True,True,,True,-0.5*m*x*(-0.5*omega**2*x - 0.5*omega_0**2*x),17,0.25*m*x**2*(omega**2 + omega_0**2),13,1.0170885586634601e-29,inf,1.0,1.0,True
118,PhySO,Feynman,feynman_I_24_6,23,3,0.0,0.25*m*x**2*(omega**2 + omega_0**2),991786,True,True,0,1,True,True,True,,True,0.25*x**2*(m*omega**2 + m*omega_0**2),16,0.25*m*x**2*(omega**2 + omega_0**2),13,7.565348890911553e-30,inf,1.0,1.0,True
119,PhySO,Feynman,feynman_I_24_6,23,4,0.0,0.25*m*x**2*(omega**2 + omega_0**2),990089,True,True,0,1,True,True,True,,True,-0.25*m*x**2*(-omega**2 - omega_0**2),17,0.25*m*x**2*(omega**2 + omega_0**2),13,0.0,inf,1.0,1.0,True
120,PhySO,Feynman,feynman_I_25_13,24,0,0.0,q/C,991092,True,True,0,1,True,True,True,,True,q/C,5,q/C,5,0.0,inf,1.0,1.0,True
121,PhySO,Feynman,feynman_I_25_13,24,1,0.0,q/C,990645,True,True,0,1,True,True,True,,True,1.0*q/C,6,q/C,5,0.0,inf,1.0,1.0,True
122,PhySO,Feynman,feynman_I_25_13,24,2,0.0,q/C,990601,True,True,0,1,True,True,True,,True,q/C,5,q/C,5,0.0,inf,1.0,1.0,True
123,PhySO,Feynman,feynman_I_25_13,24,3,0.0,q/C,992129,True,True,0,1,True,True,True,,True,1.0*q/C,6,q/C,5,0.0,inf,1.0,1.0,True
124,PhySO,Feynman,feynman_I_25_13,24,4,0.0,q/C,990510,True,True,0,1,True,True,True,,True,1.0*q/C,6,q/C,5,0.0,inf,1.0,1.0,True
125,PhySO,Feynman,feynman_I_27_6,26,0,0.0,d1*d2/(d1*n + d2),995911,True,True,0,1,True,True,True,,True,1/(n/d2 + 1/d1),11,d1*d2/(d1*n + d2),10,0.0,inf,1.0,1.0,True
126,PhySO,Feynman,feynman_I_27_6,26,1,0.0,d1*d2/(d1*n + d2),990989,True,True,0,1,True,True,True,,True,1/(n/d2 + 1/d1),11,d1*d2/(d1*n + d2),10,0.0,inf,1.0,1.0,True
127,PhySO,Feynman,feynman_I_27_6,26,2,0.0,d1*d2/(d1*n + d2),992540,True,True,0,1,True,True,True,,True,1/(n/d2 + 1/d1),11,d1*d2/(d1*n + d2),10,0.0,inf,1.0,1.0,True
128,PhySO,Feynman,feynman_I_27_6,26,3,0.0,d1*d2/(d1*n + d2),994007,True,True,0,1,True,True,True,,True,1/(n/d2 + 1/d1),11,d1*d2/(d1*n + d2),10,0.0,inf,1.0,1.0,True
129,PhySO,Feynman,feynman_I_27_6,26,4,0.0,d1*d2/(d1*n + d2),996825,True,True,0,1,True,True,True,,True,1/(n/d2 + 1/d1),11,d1*d2/(d1*n + d2),10,0.0,inf,1.0,1.0,True
130,PhySO,Feynman,feynman_I_29_4,27,0,0.0,omega/c,990438,True,True,0,1,True,True,True,,True,1.0*omega/c,6,omega/c,5,0.0,inf,1.0,1.0,True
131,PhySO,Feynman,feynman_I_29_4,27,1,0.0,omega/c,990168,True,True,0,1,True,True,True,,True,omega/c,5,omega/c,5,0.0,inf,1.0,1.0,True
132,PhySO,Feynman,feynman_I_29_4,27,2,0.0,omega/c,991749,True,True,0,1,True,True,True,,True,1.0*omega/c,6,omega/c,5,0.0,inf,1.0,1.0,True
133,PhySO,Feynman,feynman_I_29_4,27,3,0.0,omega/c,990513,True,True,0,1,True,True,True,,True,1.0*omega/c,6,omega/c,5,0.0,inf,1.0,1.0,True
134,PhySO,Feynman,feynman_I_29_4,27,4,0.0,omega/c,990691,True,True,0,1,True,True,True,,True,1.0*omega/c,6,omega/c,5,0.0,inf,1.0,1.0,True
135,PhySO,Feynman,feynman_I_29_16,28,0,0.0,1.41*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,992444,True,True,-(0.31201171875*x1 + 0.314*x2)*exp(log(theta2/theta1)**0.5) + 1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5*exp(-log(theta2/theta1)**0.5)/(0.31201171875*x1 + 0.314*x2),False,False,False,,False,0.0781782996735127*(4*x1 + 4.02015699890162*x2)*exp(log(theta2/theta1)**0.5),18,(0.312*x1 + 0.314*x2)*exp(log(theta2/theta1)**0.5),17,inf,inf,0.0,0.0,False
136,PhySO,Feynman,feynman_I_29_16,28,1,0.0,1.41*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,992626,True,True,-(theta1 - theta2)**0.5*(0.56494140625*x1 + 0.5679931640625*x2) + 1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5/((theta1 - theta2)**0.5*(0.56494140625*x1 + 0.5679931640625*x2)),False,False,False,,False,(theta1 - theta2)**0.5*(0.565066487886447*x1 + 0.567882804154223*x2),15,(theta1 - theta2)**0.5*(0.565*x1 + 0.568*x2),15,inf,inf,0.0,0.0,False
137,PhySO,Feynman,feynman_I_29_16,28,2,0.0,1.41*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,992725,True,True,-1.0380859375*(x1 + x2)*(-0.550048828125*theta2/theta1**0.5 + 1)**0.5 + 1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,1.362060546875*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5/((x1 + x2)*(-0.550048828125*theta2/theta1**0.5 + 1)**0.5),False,False,False,,False,1.03837690181368*(x1 + x2)*(-0.549782420945364*theta2/theta1**0.5 + 1)**0.5,15,1.04*(x1 + x2)*(-0.55*theta2/theta1**0.5 + 1)**0.5,15,inf,inf,0.0,0.0,False
138,PhySO,Feynman,feynman_I_29_16,28,3,0.0,1.41*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,991816,True,True,-(theta1 - theta2)**0.5*(0.5679931640625*x1 + 0.5689697265625*x2) + 1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5/((theta1 - theta2)**0.5*(0.5679931640625*x1 + 0.5689697265625*x2)),False,False,False,,False,(theta1 - theta2)**0.5*(0.56781263085541*x1 + 0.569342491531929*x2),15,(theta1 - theta2)**0.5*(0.568*x1 + 0.569*x2),15,inf,inf,0.0,0.0,False
139,PhySO,Feynman,feynman_I_29_16,28,4,0.0,1.41*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,992554,True,True,-1.1708984375*x1**0.5*x2**0.5*(theta1 - theta2)**0.5 + 1.4140625*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5,1.21*(0.5*x1**2 - x1*x2*cos(theta1 - theta2) + 0.5*x2**2)**0.5/(x1**0.5*x2**0.5*(theta1 - theta2)**0.5),False,False,False,,False,x2**0.5*(1.17100863957241*(x1*(theta1 - theta2 - 0.728659435389053) + 0.729255648186806*x1)**0.5),20,1.17*x1**0.5*x2**0.5*(theta1 - theta2)**0.5,15,inf,inf,0.0,0.0,False
140,PhySO,Feynman,feynman_I_30_3,29,0,0.0,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),991382,True,True,0.785*Int_0*(cos(n*(theta - 0.055)) - 1) - 2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1),2.546875*sin(n*theta/2)**2/((cos(theta) - 1)*(cos(n*(theta - 0.055)) - 1)),False,False,False,,False,-11.0533460510647*Int_0*(0.0707100546259557*cos(n*(theta - 0.0552657556288086)) - 0.0707100546259557),13,0.785*Int_0*(1 - cos(n*(theta - 0.055))),13,2.443316601804252,inf,0.6446398816189172,0.6417171020987522,False
141,PhySO,Feynman,feynman_I_30_3,29,1,0.0,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),992094,True,True,-2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1) - 1.18994140625*Int_0/(0.7060546875*theta*exp(cos(n*theta)) + 0.071044921875),-(1.18681311607361*theta*exp(cos(n*theta)) + 0.119419991970062)*sin(n*theta/2)**2/(cos(theta) - 1),False,False,False,,False,1.18995084693713*Int_0/(0.706223158892954*theta*exp(cos(n*theta)) + 0.0711260905030239),15,1.19*Int_0/(0.706*theta*exp(cos(n*theta)) + 0.071),15,1.517637167802252,inf,0.7779746230841078,0.7759935594095094,False
142,PhySO,Feynman,feynman_I_30_3,29,2,0.0,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),995833,True,True,Int_0 - 2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1) - 0.626953125/(exp(0.155*cos(n*theta))/Int_0 - 0.626953125/Int_0),2*Int_0*sin(n*theta/2)**2/((Int_0 - 0.626953125/(exp(0.155*cos(n*theta))/Int_0 - 0.626953125/Int_0))*(cos(theta) - 1)),False,False,False,,False,-Int_0 + 0.627163064037139/(exp(0.155072719313805*cos(n*theta))/Int_0 - 0.627163064037139/Int_0),25,-Int_0 + 0.627/(exp(0.155*cos(n*theta))/Int_0 - 0.627/Int_0),25,2.479846460226491,inf,0.6374786552044989,0.6315286079723972,False
